gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout	mk_pval	alpha	mk_pval_fdr	dos	total_poly	total_div	SnIPRE.lbound	SnIPRE.ubound	SnIPRE.class	SnIPRE.est	SnIPRE.Rlbound	SnIPRE.Rubound	SnIPRE.tau	SnIPRE.theta	SnIPRE.Rclass	SnIPRE.Rest	SnIPRE.gamma	SnIPRE.f	SnIPRE.f.lb	SnIPRE.f.ub	SnIPRE.f.class
CST3	4	1	0	0	26.73	53.46	15	1	1	NA	1	NA	0	5	-0.695964708192542	-0.0261258800754329	neg	-0.361045294133987	-1.25973290360734	1.38909950063356	22.2027209542479	0.00206989866389797	neut	0.0646832985131081	-0.470559878780674	1.21915613056356	0.324245042480356	4.58403264634928	neut
CST7	3	5	0	1	52.47	104.94	15	1	1	1	1	0.375	1	8	-0.47813130415839	0.117295804366902	neut	-0.180417749895744	-2.29645274027436	0.236397589265354	14.3272639933176	0.00389020088686754	neut	-1.0300275755045	-0.248061680925544	0.357016334387135	0.100633473769022	1.26667691416322	neut
CSTA-CSTB	6	1	0	1	35.31	70.62	15	1	0.25	1	1	0.857142857142857	1	7	-0.623190266946441	0.0172432448850186	neut	-0.302973511030711	-1.03073649319208	1.31789248372723	18.8659862842175	0.0027456671806756	neut	0.143577995267575	-0.401628215687346	1.15438614048767	0.35676385140445	3.7355157444817	neut
CSTF1	0	3	0	0	151.8	303.6	15	1	1	NA	1	NA	0	3	-0.72822207794803	-0.137435335296636	neg	-0.432828706622333	-3.47081973259767	-0.49522838463559	30.0195527180103	0.00101204264814786	neg	-1.98302405861663	-0.551810757472222	0.161149779001252	0.0363986549811324	0.713441350099506	neg
CSTF2	0	7	0	4	151.47	302.94	15	1	1	NA	1	0	4	7	-0.350971666900536	0.14169421166682	neut	-0.104638727616858	-4.16360611856618	-1.38705774510506	12.5473783610494	0.00406072498602087	neg	-2.77533193183562	-0.147201602796682	0.0623278446355969	0.0155511466550898	0.249805387203361	neg
CSTF3	1	7	1	2	222.75	445.5	15	1	0.490909090909091	-2.5	1	-0.208333333333333	3	8	-0.554510550989312	-0.0506837055053686	neg	-0.30259712824734	-3.07553307544841	-0.70844779802116	20.5503492773438	0.00193819595574619	neg	-1.89199043673479	-0.399992472167857	0.168751048075142	0.0516442599211641	0.551147842995023	neg
CTBP1	1	2	0	0	132	264	15	1	1	NA	1	NA	0	3	-0.756997064899678	-0.155441327048853	neg	-0.456219195974265	-2.89408923368191	-0.0871017726974834	31.1432857624777	0.000996104717583518	neg	-1.4905955031897	-0.578538595524143	0.265794089321256	0.0653155875674307	1.08161789425326	neut
CTBP2	3	5	2	1	126.72	253.44	15	1	0.545454545454546	-2.33333333333333	1	-0.291666666666667	3	8	-0.572389439877619	-0.0294015165327896	neg	-0.300895478205204	-2.00020155036985	0.138053591469942	19.2592608241367	0.00237165248007825	neut	-0.931073979449953	-0.398754305968764	0.440998725867073	0.151398307792559	1.28455953085803	neut
CTBPL	0	3	0	0	131.34	262.68	15	1	1	NA	1	NA	0	3	-0.708133587223425	-0.110865566140389	neg	-0.409499576681907	-3.47417679619616	-0.466056002238107	28.1735350400521	0.00113037141393129	neg	-1.97011639921713	-0.525197078557001	0.161954388259364	0.0359901364117203	0.728799050588589	neg
CTC1	23	13	5	2	342.54	685.08	15	1	1	-0.41304347826087	1	-0.0753968253968255	7	36	-0.623296808744386	-0.176091981972375	neg	-0.399694395358381	-0.592800536371349	0.719351594647395	24.085322276356	0.00178876394264516	neut	0.0632755291380229	-0.515765242128128	1.23385895865259	0.64022948707045	2.37790548721262	neut
CTCF	0	9	0	0	201.63	403.26	15	1	1	NA	1	NA	0	9	-0.59752909113179	-0.0618316124565224	neg	-0.329680351794156	-3.67822581087194	-0.899516892462762	23.2404554233155	0.00152876217866522	neg	-2.28887135166735	-0.431766915186027	0.114539909008696	0.0285474928234149	0.459563672391906	neg
CTDP1	5	13	3	2	238.26	476.52	15	1	0.296858747659663	-2.9	1	-0.322222222222222	5	18	-0.472998611569168	-0.0160455835585809	neg	-0.244522097563874	-2.02546103813132	-0.299056309066872	16.647240447326	0.00296419890995679	neg	-1.1622586735991	-0.329591150108093	0.343001319003533	0.144679881550731	0.813167109897852	neg
CTDSPL	0	3	0	0	91.08	182.16	15	1	1	NA	1	NA	0	3	-0.662961704388426	-0.0490571126327508	neg	-0.356009408510588	-3.48039000499239	-0.38649743981113	24.3310821659668	0.00145880696435592	neg	-1.93344372240176	-0.463202621255988	0.164945625789332	0.035115786839646	0.774779091214967	neg
CTGFL	2	2	1	2	46.2	92.4	15	1	1	0.5	1	0.166666666666667	3	4	-0.457032841169607	0.141157383734886	neut	-0.157937728717361	-2.35731879502383	0.221479483154083	13.1082982379836	0.00444947791344899	neut	-1.06791965593488	-0.219116463860491	0.343722739520957	0.0946954927678505	1.2479203403137	neut
CTH	1	4	1	1	122.1	244.2	15	1	1	-3	1	-0.3	2	5	-0.587236699739262	-0.0251037719328474	neg	-0.306170235836055	-2.78839865729943	-0.242451849651061	20.3719254339227	0.00204271567809529	neg	-1.51542525347525	-0.404528226603936	0.246255466481558	0.0689498744231049	0.87950053196447	neg
CTHRC1	0	4	0	1	72.93	145.86	15	1	1	NA	1	0	1	4	-0.512923879566014	0.0832638009863874	neut	-0.214830039289813	-3.7078924680815	-0.622478521472597	16.6688227238581	0.00270165110021108	neg	-2.16518549477705	-0.291367499006926	0.114728087209964	0.0245186852082803	0.536598810627384	neg
CTIF	1	2	0	0	74.25	148.5	15	1	1	NA	1	NA	0	3	-0.692767243728632	-0.0649878632289533	neg	-0.378877553478793	-2.85369624507006	0.0850677374424427	25.1329708709987	0.00145510527744192	neut	-1.38431425381381	-0.490306036979575	0.287939597963073	0.0662446259695475	1.25155445615361	neut
CTNNA2	0	2	0	0	183.48	366.96	15	1	1	NA	1	NA	0	2	-0.789161164734982	-0.199483315795061	neg	-0.494322240265022	-3.4237206743309	-0.46563776867115	35.2932348358871	0.000767524405920346	neg	-1.94467922150102	-0.620715285218352	0.170913464386999	0.0389486207906161	0.750205350035927	neg
CTNNA3	9	10	3	1	330.33	660.66	15	1	0.590062111801242	-2.33333333333333	1	-0.276315789473684	4	19	-0.676195091960839	-0.19933625534291	neg	-0.437765673651874	-1.35962001560528	0.256641508223208	27.3880646521111	0.00135046266074861	neut	-0.551489253691038	-0.558825773156654	0.675844131478075	0.301216488228019	1.51640059972478	neut
CTNNAL1	3	5	2	0	222.42	444.84	15	1	0.444444444444445	-Inf	1	-0.625	2	8	-0.739918159999881	-0.200537493354593	neg	-0.470227826677237	-1.92940492466573	0.168499666353103	30.4846523249101	0.00108906354365159	neut	-0.880452629156316	-0.595032311112994	0.491672732878619	0.172267162076393	1.40357576995376	neut
CTNNB1	0	10	0	3	220.77	441.54	15	1	1	NA	1	0	3	10	-0.423551538865078	0.0577572135524219	neut	-0.182897162656328	-4.07652715867234	-1.39678056067479	15.7068318091041	0.00281898832294824	neg	-2.73665385967356	-0.250350576219529	0.0647854136164775	0.0169658162422494	0.24738869795119	neg
CTNNBL1	1	10	0	2	181.5	363	15	1	1	1	1	0.0909090909090909	2	11	-0.446382978506859	0.0513844545057854	neut	-0.197499262000537	-3.50909405533661	-0.990649157661427	16.0372078118361	0.00286278186056921	neg	-2.24987160649902	-0.269266231169105	0.105412690046816	0.0299237281210222	0.371338449388881	neg
CTNND1	1	9	0	1	117.15	234.3	15	1	1	1	1	0.1	1	10	-0.445832812310763	0.0883901206016356	neut	-0.178721345854564	-3.35090515312456	-0.715911981393771	15.103022457488	0.00323862760756843	neg	-2.03340856725917	-0.245257037110874	0.130885676857863	0.0350519074011759	0.488740218560162	neg
CTNND2	4	5	2	3	352.11	704.22	15	1	1	0.166666666666667	1	0.0444444444444444	5	9	-0.671272377216677	-0.190112561417714	neg	-0.430692469317196	-2.16678445141126	-0.268143925928174	27.4918695512397	0.00124884473013842	neg	-1.21746418866972	-0.550506299727261	0.346359259033	0.134042825707861	0.894999186580463	neg
CTNS	3	5	2	0	128.37	256.74	15	1	0.444444444444445	-Inf	1	-0.625	2	8	-0.64665810976669	-0.0859543684419984	neg	-0.366306239104344	-1.84226413033022	0.327806275794512	22.9078717784497	0.00180067140746466	neut	-0.757228927267853	-0.476456471806925	0.53685115023419	0.181406309253257	1.58887564307075	neut
CTPS1	0	8	0	1	168.63	337.26	15	1	1	NA	1	0	1	8	-0.524225590142533	0.0074424472060825	neut	-0.258391571468225	-3.79989762167025	-0.9919685985569	19.1264642521984	0.00210024435176226	neg	-2.39593311011358	-0.345504900286875	0.0910897002656931	0.0223588682381093	0.370849072608791	neg
CTPS2	0	9	0	2	165.66	331.32	15	1	1	NA	1	0	2	9	-0.435372783721015	0.0733824409051542	neut	-0.180995171407931	-3.95930837639133	-1.1949756761261	15.5508410101361	0.00291717031394262	neg	-2.57714202625871	-0.247951531518339	0.0759907111652428	0.0190572481392484	0.302710588183405	neg
CTR9	1	13	1	2	351.45	702.9	15	1	0.330882352941176	-5.5	1	-0.261904761904762	3	14	-0.541189803688782	-0.0792405054967298	neg	-0.310215154592756	-3.24855260822168	-1.02301217057259	21.3914841227069	0.00177325544185697	neg	-2.13578238939713	-0.408890242048987	0.132592283137588	0.0435824345751264	0.403458322344261	neg
CTRL	2	3	0	2	43.89	87.78	15	1	1	1	1	0.4	2	5	-0.43109548201944	0.170167707721977	neut	-0.130463887148732	-2.75225462568007	-0.000767634968375619	12.5640318216852	0.00465318917382919	neg	-1.37651113032422	-0.182470051949136	0.252453530828203	0.0637827064523047	0.999217301779628	neg
CTSA	10	8	0	1	181.17	362.34	15	1	0.473684210526316	1	1	0.555555555555556	1	18	-0.62675988348044	-0.10644684017446	neg	-0.36660336182745	-1.28851899175586	0.499608041211394	23.5506431714472	0.00179953076725757	neut	-0.394455475272233	-0.476433225285189	0.771663281821904	0.315591687249946	1.88667136988673	neut
CTSB	1	1	1	1	61.71	123.42	15	1	1	0	1	0	2	2	-0.601846727333375	0.01395656600933	neut	-0.293945080662022	-2.5629434173469	0.191870177858256	19.2709769037538	0.0023130755384177	neut	-1.18553661974432	-0.390107978886818	0.30558159101331	0.0770774240519241	1.2115103533142	neut
CTSC	1	7	0	2	131.34	262.68	15	1	1	1	1	0.125	2	8	-0.453665799024518	0.0734404311350967	neut	-0.190112683944711	-3.42435262166334	-0.793663014659119	15.5300374326009	0.00305696758317873	neg	-2.10900781816123	-0.259930859556858	0.121356948598841	0.032569650603791	0.452183718671267	neg
CTSD	1	9	1	2	91.08	182.16	15	1	0.423076923076923	-3.5	1	-0.233333333333333	3	10	-0.332861107771016	0.183198253267443	neut	-0.0748314272517866	-3.11323288370989	-0.658902159943784	10.958234555478	0.00553939005187275	neg	-1.88606752182684	-0.106741333349107	0.151666720582464	0.044459752476656	0.517408364673222	neg
CTSE	7	5	2	2	64.68	129.36	15	1	1	0.285714285714286	1	0.0833333333333334	4	12	-0.430266877619097	0.118263839562295	neut	-0.156001519028401	-1.27798162906409	0.658402364545436	12.5705165149083	0.00514256888046399	neut	-0.309789632259325	-0.216998114460918	0.733613065064036	0.278592411888964	1.93168327104869	neut
CTSEAL	2	8	0	3	147.84	295.68	15	1	1	1	1	0.2	3	10	-0.405865754453959	0.0926048510460618	neut	-0.156630451703948	-3.18022680094995	-0.795987286430794	14.0387399298493	0.00365463995953678	neg	-1.98810704369037	-0.216666785033774	0.136950491924913	0.0415937257957915	0.451134018266735	neg
CTSG	2	4	0	0	85.14	170.28	15	1	1	NA	1	NA	0	6	-0.644498059406295	-0.0407155422203998	neg	-0.342606800813347	-2.51059545379414	0.148809796346545	22.6168595388894	0.00177968086129423	neut	-1.1808928287238	-0.44790294484486	0.34848750439432	0.0922003959627108	1.31732363996121	neut
CTSH	0	8	0	1	69.63	139.26	15	1	1	NA	1	0	1	8	-0.377004460316726	0.187103320356733	neut	-0.0949505699799968	-3.84720292224028	-0.859560714845076	12.1162044279985	0.00451614294773179	neg	-2.35338181854268	-0.134099614067836	0.0950636764654083	0.0213440397200672	0.423347707018619	neg
CTSK	1	7	0	2	83.49	166.98	15	1	1	1	1	0.125	2	8	-0.376031929382666	0.16663115072186	neut	-0.104700389330403	-3.42364733179896	-0.709979120679971	12.202845407102	0.00457721015900852	neg	-2.06681322623947	-0.147492507926013	0.126586348002266	0.0325926262806731	0.491648055351671	neg
CTSO	3	0	0	0	58.08	116.16	15	1	1	NA	1	NA	0	3	-0.773819186350791	-0.125936967068414	neg	-0.449878076709602	-1.78115239579356	0.881866115329786	28.9730123227281	0.00124752473481276	neut	-0.449643140231888	-0.572170080650682	0.751294781090874	0.198410404799472	2.84495870206189	neut
CTSS	3	7	2	0	106.26	212.52	15	1	0.151515151515152	-Inf	1	-0.7	2	10	-0.557585333110409	-0.00437068287511977	neg	-0.280978007992764	-1.91660723408987	0.242750814714028	18.2886282862302	0.00262221015218237	neut	-0.836928209687922	-0.374559183631485	0.481118891810889	0.163439859088314	1.41630020896504	neut
CTSV	1	8	0	1	73.92	147.84	15	1	1	1	1	0.111111111111111	1	9	-0.400315640117196	0.158827502226253	neut	-0.120744068945471	-3.30812064188487	-0.56064262104656	12.7526990729093	0.00432545434245741	neg	-1.93438163146571	-0.16911279617971	0.14451231744996	0.0365846356025366	0.570834950294817	neg
CTSZ	0	4	0	0	72.6	145.2	15	1	1	NA	1	NA	0	4	-0.601374495407911	0.0150215571876054	neut	-0.293176469110153	-3.52733914356848	-0.405178901577934	20.5619701456157	0.00193802016076734	neg	-1.96625902257321	-0.38827507176544	0.139976601145684	0.0293827807427619	0.666857283410345	neg
CTTN	0	5	0	0	156.09	312.18	15	1	1	NA	1	NA	0	5	-0.667668734480839	-0.0931061990839623	neg	-0.3803874667824	-3.55022200432143	-0.629352954835882	26.2653417258999	0.00126157618158528	neg	-2.08978747957866	-0.491539217572625	0.142257533062642	0.0330226714947663	0.612828734756587	neg
CTTNBP2	5	10	1	2	334.62	669.24	15	1	1	0	1	0	3	15	-0.620402916115822	-0.146388900884346	neg	-0.383395908500084	-2.19699297650584	-0.328103949838922	24.9967457797143	0.00147952723584277	neg	-1.26254846317238	-0.49580597886369	0.325758298718887	0.127956782352729	0.829315117342125	neg
CTTNBP2NL	1	5	1	0	161.04	322.08	15	1	0.285714285714286	-Inf	1	-0.833333333333333	1	6	-0.675993382707671	-0.114110007036669	neg	-0.39505169487217	-2.69251363984184	-0.18527560925429	25.9895838450535	0.00136254527735406	neg	-1.43889462454806	-0.509162619700092	0.274168624180696	0.0782690485226706	0.960430251523335	neg
CTU2	0	3	0	2	11.88	23.76	15	1	1	NA	1	0	2	3	-0.308022940434874	0.356597653380348	neut	0.024287356472737	-3.93097098273153	-0.423233542729677	8.38119257778387	0.00826839941724187	neg	-2.1771022627306	0.0360513002694218	0.113369125207695	0.0196511493564967	0.654925407928739	neg
CTXN3	2	2	0	0	50.49	100.98	15	1	1	NA	1	NA	0	4	-0.671474854856039	-0.029154127862644	neg	-0.350314491359341	-2.30938171738683	0.513514085763795	22.6813562322729	0.00181813798162297	neut	-0.897933815811518	-0.457240296630678	0.463757055181039	0.113059598856526	1.90227530052809	neut
CUBN	55	54	14	10	1310.1	2620.2	15	1	0.508188809888563	-0.374545454545455	1	-0.0787461773700306	24	109	-0.527827640015438	-0.202652383823154	neg	-0.365240011919296	-0.806345711348688	-0.00159033062917252	21.5632679690414	0.00203601646149897	neg	-0.40396802098893	-0.476065611465113	0.764248202172577	0.511064502212998	1.14282412839676	neut
CUEDC1	0	6	0	2	76.56	153.12	15	1	1	NA	1	0	2	6	-0.376190534723215	0.180426420537558	neut	-0.0978820570928288	-3.93236484986667	-0.946779392557266	12.1802030686807	0.00442329652842449	neg	-2.43957212121197	-0.138111467564678	0.0872085556710064	0.0196244496223254	0.387992474957108	neg
CUEDC2	1	8	0	1	73.92	147.84	15	1	1	1	1	0.111111111111111	1	9	-0.400315640117196	0.158827502226253	neut	-0.120744068945471	-3.30812064188487	-0.56064262104656	12.7526990729093	0.00432545434245741	neg	-1.93438163146571	-0.16911279617971	0.14451231744996	0.0365846356025366	0.570834950294817	neg
CUL1	0	7	0	2	232.65	465.3	15	1	1	NA	1	0	2	7	-0.552620652714787	-0.0403329850548362	neg	-0.296476818884812	-3.88515548843967	-1.13374427556235	21.2054724819573	0.00173765944028644	neg	-2.50944988200101	-0.392010138637591	0.0908057258355174	0.0229653971499784	0.359402594457156	neg
CUL2	1	6	1	0	227.04	454.08	15	1	0.25	-Inf	1	-0.857142857142857	1	7	-0.707752981575801	-0.166200036141334	neg	-0.436976508858567	-2.75888217486487	-0.326618293518176	29.2802774522409	0.00109925565568745	neg	-1.54275023419152	-0.556982045162387	0.250669566539185	0.0742929059810271	0.845799835449757	neg
CUL3	0	8	0	1	222.09	444.18	15	1	1	NA	1	0	1	8	-0.578739438163637	-0.0558523434883486	neg	-0.317295890825993	-3.78247661094841	-1.02251872504872	22.4593400080787	0.00159744134511293	neg	-2.40249766799856	-0.417014796291032	0.101769740393257	0.02562166238249	0.404620051750631	neg
CUL4A	0	4	0	0	203.61	407.22	15	1	1	NA	1	NA	0	4	-0.741788515157092	-0.171041220421211	neg	-0.456414867789152	-3.50175005231143	-0.612453926946843	32.1348857746018	0.000893692539168146	neg	-2.05710198962914	-0.57835653295327	0.150834471929165	0.035570762456172	0.639593720138763	neg
CUL4B	0	7	0	0	216.48	432.96	15	1	1	NA	1	NA	0	7	-0.665104080743694	-0.118046747426266	neg	-0.39157541408498	-3.60871301456951	-0.798981850723962	27.2869797637915	0.00116955778263095	neg	-2.20384743264674	-0.504365592861974	0.127405799494713	0.0312654761207836	0.5191744804026	neg
CUL5	0	4	0	2	258.39	516.78	15	1	1	NA	1	0	2	4	-0.647450319096239	-0.119064942820269	neg	-0.383257630958254	-3.79382755096333	-0.997342025807457	26.5665906830738	0.00119319361049601	neg	-2.39558478838539	-0.494782331760996	0.104879892717414	0.0259259162194763	0.42456213244097	neg
CUL9	5	13	2	1	220.77	441.54	15	1	0.247368421052632	-4.2	1	-0.388888888888889	3	18	-0.506441809654052	-0.0310187105386547	neg	-0.268730260096353	-2.03253299024307	-0.216543830799753	18.1089871933389	0.002598615345001	neg	-1.12453841052141	-0.359263535706864	0.359280505139029	0.144902139454078	0.890740687512547	neg
CUTA	0	1	0	1	30.69	61.38	15	1	1	NA	1	0	1	1	-0.55113133808975	0.107623977285186	neut	-0.221753680402282	-3.60297772466224	-0.223904507439471	16.6840343474925	0.00275886056649393	neg	-1.91344111605085	-0.300324745342252	0.147570969197686	0.0272356872249685	0.799391248311447	neg
CUX1	1	4	1	1	55.11	110.22	15	1	1	-3	1	-0.3	2	5	-0.481347800935865	0.114707704682607	neut	-0.183320048126629	-2.71146316919984	-0.00831408602445238	14.3873146559063	0.00371969338216632	neg	-1.35988862761215	-0.251848079752159	0.256684361608581	0.0664378831535835	0.991706240123528	neg
CUX2	0	5	0	2	192.06	384.12	15	1	1	NA	1	0	2	5	-0.562303062829544	-0.0309674881529581	neg	-0.296635275491251	-3.84484809943376	-1.01819353852982	21.0806016212901	0.00176676364062558	neg	-2.43152081898179	-0.392288650414695	0.0981711520958416	0.023890718065376	0.403442366889357	neg
CUZD1	12	16	4	3	166.65	333.3	15	1	0.677217109920113	-0.777777777777778	1	-0.142857142857143	7	28	-0.330072211073659	0.106468669514781	neut	-0.111801770779439	-1.36795710896088	0.0732309589010718	11.3627798625504	0.0058939298137906	neut	-0.647363075029905	-0.157861886255231	0.523412449675512	0.254621955168092	1.07595062136358	neut
CWC15	0	5	0	1	69.96	139.92	15	1	1	NA	1	0	1	5	-0.473728923017034	0.115833555218937	neut	-0.178947683899048	-3.74657067448838	-0.678573590878581	15.1486161700763	0.0031575982420696	neg	-2.21257213268348	-0.24551881014937	0.109418652293364	0.0236050942725067	0.507331181301201	neg
CWC22	3	8	1	0	268.62	537.24	15	1	0.333333333333333	-Inf	1	-0.727272727272727	1	11	-0.708186769251237	-0.188112498028122	neg	-0.44814963363968	-2.27137395476426	-0.144196866444854	29.7995061492227	0.00110354316672954	neg	-1.20778541060456	-0.569760969696732	0.351725144386705	0.121429358779748	1.01892436292902	neut
CWC25	1	6	0	0	99.99	199.98	15	1	1	NA	1	NA	0	7	-0.58408705315441	-0.00103993673111391	neg	-0.292563494942762	-3.07196564920889	-0.302578084156583	20.2980456324387	0.00203813444093956	neg	-1.68727186668273	-0.387676488867656	0.206357003760041	0.0516425197416495	0.824107919041088	neg
CWC27	1	3	0	0	77.55	155.1	15	1	1	NA	1	NA	0	4	-0.659087661780929	-0.0408670769315448	neg	-0.349977369356237	-2.91046309365698	-0.00798079725448475	23.3583098356156	0.0016380860509627	neg	-1.45922194545573	-0.456400367374189	0.26449090214914	0.0619653577245202	1.12896331312395	neut
CWF19L1	1	7	0	0	148.17	296.34	15	1	1	NA	1	NA	0	8	-0.612125246341619	-0.0531787736056404	neg	-0.33265200997363	-3.12912897936139	-0.461721413153575	22.7999783952608	0.00165586509635525	neg	-1.79542519625748	-0.435664221303248	0.187827393457759	0.0494941835114015	0.712796257750505	neg
CWF19L2	7	6	2	1	124.08	248.16	15	1	1	-0.714285714285714	1	-0.128205128205128	3	13	-0.570261971859555	-0.035132336378485	neg	-0.30269715411902	-1.3365931404774	0.540748027133481	19.0322315122129	0.00255658399323203	neut	-0.39792255667196	-0.401161068963503	0.752125142321242	0.294189397117896	1.92284354012688	neut
CWH43	12	7	3	0	240.57	481.14	15	1	0.522727272727273	-Inf	1	-0.368421052631579	3	19	-0.742806521613582	-0.227034680852116	neg	-0.484920601232849	-0.784893951709908	0.856770409263124	30.393743616306	0.0011986557986768	neut	0.0359382287766083	-0.611956364383886	1.23557195855667	0.543717954692515	2.80770454141176	neut
